,matchId,nickname,seasonId,matchResult,matchEndType,systemPause,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,offsideCount,averageRating,controller,shootTotal,effectiveShootTotal,shootOutScore,goalTotal,goalTotalDisplay,ownGoal,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,bouncingLobPassTry,bouncingLobPassSuccess,drivenGroundPassTry,drivenGroundPassSuccess,throughPassTry,throughPassSuccess,lobbedThroughPassTry,lobbedThroughPassSuccess,blockTry,blockSuccess,tackleTry,tackleSuccess
0,624138714bb0b4e25784ca20,12847915,202203,ÆÐ,2,1,0,0,0,0,27,0,46,0,2.95556,keyboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,24,23,2,2,0,0,0,0,6,5,0,0,4,0,2,0
1,624138714bb0b4e25784ca20,Ä²Å×¾ÆºÎÁö,202203,½Â,1,0,0,0,0,0,26,0,54,0,4.44444,gamepad,3,3,0,3,3,0,0,0,0,0,3,3,0,0,0,0,33,32,25,24,1,1,0,0,1,1,6,6,0,0,3,0,2,1
2,624134634ef008f2bf9e167f,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,1,0,0,0,71,3,44,1,4.58889,gamepad,8,7,0,4,4,0,1,1,0,0,5,3,3,1,0,0,88,78,60,55,7,5,0,0,0,0,17,15,3,3,4,0,23,10
3,624134634ef008f2bf9e167f,ÆÀ30¼Õ70,202203,ÆÐ,0,0,1,1,0,0,79,0,56,0,3.11667,gamepad,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,106,93,90,83,5,2,0,0,1,1,7,7,0,0,8,0,10,3
4,62412f684bb0b45ae3846ff6,ÃÖÅ©¶óÀÌ³ª,202203,ÆÐ,2,0,0,0,0,0,0,0,0,0,0.0,etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,62412f684bb0b45ae3846ff6,Ä²Å×¾ÆºÎÁö,202203,½Â,1,0,3,0,0,0,86,0,47,0,4.78889,gamepad,8,8,0,7,3,0,0,0,0,0,4,6,1,1,0,0,103,89,67,62,6,4,0,0,5,4,23,18,1,1,6,0,18,7
6,62412b1480a6eee98a5f84be,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,0,0,0,0,79,3,55,1,4.61111,gamepad,7,7,0,4,4,0,1,1,0,0,7,4,0,0,0,0,98,93,62,62,10,8,0,0,2,2,23,21,0,0,7,0,15,7
7,62412b1480a6eee98a5f84be,ºÎ´ëÀå,202203,ÆÐ,0,0,0,2,0,0,96,0,45,1,3.51111,keyboard,2,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,136,128,120,118,1,0,0,0,0,0,15,10,0,0,8,0,14,4
8,624127f30e8f2785e3f38fab,±ÂÃ÷,202203,ÆÐ,0,1,0,0,0,0,79,1,44,0,3.61111,keyboard,4,4,0,1,1,0,0,0,0,0,3,1,1,0,0,0,96,88,60,56,5,4,0,0,1,1,28,27,1,0,10,1,7,4
9,624127f30e8f2785e3f38fab,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,1,0,0,0,84,2,56,1,4.40556,gamepad,8,6,0,3,3,0,1,1,0,0,7,3,1,0,0,0,101,94,73,68,1,1,1,0,1,1,23,23,1,1,11,0,15,9
10,62412525d45ad84c26a41842,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,1,0,0,0,82,4,52,1,4.66111,gamepad,10,9,0,3,3,0,1,0,0,0,7,2,1,1,0,0,112,97,74,68,4,3,0,0,5,4,26,22,0,0,12,0,18,7
11,62412525d45ad84c26a41842,¶Ë¸¶·Á½º°×ÇÏÀÚ,202203,ÆÐ,0,0,0,0,0,0,86,2,48,1,3.56111,gamepad,3,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,125,105,99,89,3,1,1,0,5,4,12,9,3,2,10,1,9,4
12,62411d2f4bb0b444f183dc75,ÀÌ¹ÌÀÌ°ÜÀÖ³×,202203,ÆÐ,0,1,0,0,0,0,86,2,52,0,5.55556,gamepad,3,2,0,2,2,0,1,1,0,0,3,2,0,0,0,0,115,107,90,87,9,8,0,0,1,1,10,10,2,1,6,1,4,3
13,62411d2f4bb0b444f183dc75,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,1,0,0,0,83,0,48,1,4.11667,gamepad,5,5,0,3,3,0,1,1,0,0,4,3,1,0,0,0,106,95,78,76,3,2,1,0,3,3,19,14,0,0,6,0,13,7
14,62411a4d61e51c79469df1e7,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,2,0,0,0,78,2,49,1,4.26111,gamepad,3,3,0,2,2,0,0,0,0,0,2,2,1,0,0,0,99,85,60,56,9,5,0,0,2,1,27,23,0,0,5,0,16,12
15,62411a4d61e51c79469df1e7,ICONSamuelEtoo,202203,ÆÐ,0,0,1,0,0,0,84,1,51,2,3.82222,gamepad,2,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,110,99,89,83,9,7,0,0,2,2,6,6,1,1,6,0,7,3
16,6241176a0e8f272986f3244d,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,0,0,0,0,99,2,51,1,4.61667,gamepad,6,6,0,3,3,0,0,0,0,0,4,2,2,1,0,0,117,106,80,78,7,5,0,0,4,3,24,20,1,0,4,0,13,9
17,6241176a0e8f272986f3244d,EnvyÁö±×Àç±×,202203,ÆÐ,0,0,0,1,0,0,83,0,49,1,3.62778,gamepad,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,106,96,77,73,1,1,0,0,4,3,22,18,1,1,13,2,10,5
18,624113fb14802c1fc125a69a,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,0,0,0,0,86,1,52,0,4.23889,gamepad,6,4,0,1,1,0,2,1,0,0,5,1,1,0,0,0,111,99,83,73,7,6,0,0,3,3,18,17,0,0,5,1,21,11
19,624113fb14802c1fc125a69a,ExodusÄÃ·¯,202203,ÆÐ,0,0,1,1,0,0,84,1,48,0,3.80556,gamepad,3,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,122,112,102,96,4,2,0,0,1,1,13,12,1,1,4,1,11,2
20,62411028d4d45902279606d4,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,0,0,0,0,85,2,49,4,4.55556,gamepad,7,5,0,4,4,0,1,0,0,0,5,3,2,1,0,0,109,98,74,68,6,5,0,0,1,0,28,25,0,0,11,1,21,12
21,62411028d4d45902279606d4,cozyÀÌ¹ÎÇõ,202203,ÆÐ,0,0,0,0,0,0,86,0,51,1,3.81111,gamepad,3,3,0,2,2,0,0,0,0,0,2,2,1,0,0,0,146,132,105,100,2,0,0,0,13,11,24,20,1,1,11,1,10,7
22,62410c32d45ad83f5ca381e4,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,1,1,0,0,102,2,47,0,4.02778,gamepad,4,4,3,2,2,0,0,0,1,1,4,2,0,0,0,0,127,116,89,87,4,3,0,0,6,4,23,20,2,2,12,1,18,8
23,62410c32d45ad83f5ca381e4,¶Ë¸¶·Á½º°×ÇÏÀÚ,202203,ÆÐ,0,0,1,0,0,0,143,6,53,0,4.08333,gamepad,9,5,1,2,2,0,2,1,1,0,7,2,2,0,0,0,182,166,143,138,9,7,0,0,11,9,15,11,1,1,8,0,15,9
24,624109410dad9575b0f82d09,¼¼·î,202203,ÆÐ,0,0,1,0,0,0,63,0,39,0,3.48889,keyboard,2,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,80,72,64,58,4,3,0,0,1,1,10,9,1,1,14,2,8,4
25,624109410dad9575b0f82d09,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,0,0,0,0,99,4,61,0,4.55,gamepad,13,10,0,4,4,0,2,1,0,0,10,3,2,0,1,1,130,120,91,88,7,3,1,0,3,3,28,26,0,0,7,0,13,6
26,6241082155ca308482219cce,Å·ÄÜÅ×,202203,ÆÐ,2,1,0,0,0,0,3,0,31,0,3.36667,keyboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,9,7,1,1,0,0,0,0,1,1,0,0,1,0,3,0
27,6241082155ca308482219cce,Ä²Å×¾ÆºÎÁö,202203,½Â,1,1,0,0,0,0,11,0,69,0,4.65,gamepad,2,2,0,2,3,0,0,0,0,0,2,2,0,0,0,0,13,13,11,11,1,1,0,0,0,0,1,1,0,0,0,0,0,0
28,62410387259e853340e426ac,HiRoKuN,202203,ÆÐ,0,0,1,0,0,0,74,1,45,0,3.7,gamepad,4,3,0,1,1,0,0,0,0,0,4,1,0,0,0,0,92,80,64,59,9,6,0,0,3,3,14,12,0,0,11,0,7,5
29,62410387259e853340e426ac,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,1,0,0,0,87,2,55,0,4.31111,gamepad,6,4,0,2,2,0,2,0,0,0,5,2,0,0,1,0,114,106,87,83,5,4,0,0,1,1,19,17,1,1,5,1,16,10
30,624100f0dca6240d9246983f,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,0,0,0,0,84,1,51,1,4.17778,gamepad,3,3,0,2,2,0,1,1,0,0,3,2,0,0,0,0,105,97,77,72,3,3,0,0,3,2,21,20,0,0,9,2,23,11
31,624100f0dca6240d9246983f,WHITE4,202203,ÆÐ,0,0,0,1,0,0,82,2,49,1,3.83889,gamepad,4,4,0,1,1,0,0,0,0,0,1,1,3,0,0,0,103,96,70,68,3,3,0,0,3,3,25,22,0,0,8,1,8,4
32,6240fe1ef1ae9d0723edffe4,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,1,0,0,0,79,2,46,0,4.62222,gamepad,8,6,0,5,5,0,1,0,0,0,8,5,0,0,0,0,96,92,74,73,4,4,0,0,3,3,14,12,1,0,5,0,17,9
33,6240fe1ef1ae9d0723edffe4,AFCSquadNo7,202203,ÆÐ,0,0,0,0,0,0,84,1,54,1,3.58333,gamepad,2,2,0,1,1,0,0,0,0,0,1,0,1,1,0,0,98,90,89,85,2,0,0,0,1,1,6,4,0,0,8,1,6,5
34,6240fb800dad955eb7f7faad,LSBÂ÷Çö¿ì,202203,½Â,0,0,0,0,0,0,82,0,54,0,4.31667,gamepad,4,4,0,2,2,0,2,1,0,0,4,2,0,0,0,0,122,115,90,88,10,8,0,0,5,4,14,13,2,2,7,0,14,10
35,6240fb800dad955eb7f7faad,Ä²Å×¾ÆºÎÁö,202203,ÆÐ,0,0,0,0,0,0,82,3,46,1,3.58889,gamepad,5,3,0,1,1,0,1,0,0,0,4,1,1,0,0,0,104,100,78,76,6,6,0,0,3,2,17,16,0,0,2,0,8,2
36,6240f789065ff52eb3b1a41b,EnvyÀåÇ®,202203,ÆÐ,0,0,1,0,0,0,81,1,46,0,3.81667,keyboard,3,3,0,1,1,0,1,0,0,0,2,0,1,1,0,0,127,112,100,92,6,4,0,0,5,4,14,12,0,0,11,1,13,7
